symbol,text,sentiment_score,price_now,price_future,variation,action,news_timestamp,price_timestamp
GS," Harriet AgnewandJosh Speroin London, andOrtenca AliajandSilvia Sciorilli Borrelliin Milan PublishedAugust 29 2025 Roula Khalaf, Editor of the FT, selects her favourite stories in this weekly newsletter. Walking down the cobbled streets of Milan’s trendy Brera district on the last day of March, one senior banking executive spotted three international removal trucks. “It was incredible,” he said of an influx of new residents in the city ahead of the end of the UK tax year on April 5. “There was an explosion of arrivals.” Italy’s welcoming tax regime has drawn throngs of wealthy newcomers to the country’s financial centre, bringing new strains to the city, particularly in a real estate market where demand far outstrips supply and that is now the focus of asprawling corruption investigation. But it has also given Milan a buzz some liken to London in the 1990s — with adolce vitatwist. Milan’s transformation has its roots in a series of 2016 tax breaks under Italy’s then prime minister Matteo Renzi, whose centre-left administration set out to reverse the country’s brain drain and lure wealthy foreigners. But the shift has gained momentum, particularly in the past 12 months after the UK’s decision to abolish its 226-year-old rules for non-domiciled residents, exposing their overseas assets to a 40 per cent inheritance tax, and their foreign income and gains to the wider British fiscal regime. At the same time, Italy has been rolling out the red carpet to the world’s wealthy. A new foreign resident — or a returning Italian who has lived abroad for at least nine years — can pay a flat tax of €200,000 a year on any foreign income and assets for up to 15 years, and be fully exempt from inheritance tax on foreign assets during that period. “A few years ago the only people that lived in Milan had known each other since they were children, it was very local,” said Lydia Forte, group director of food and beverage at Rocco Forte Hotels. “Now, there are a lot of people moving there who have no connections to Italy.” Those who have left London for Milan include Nassef Sawiris, Egypt’s richest man and co-owner of English football club Aston Villa; Richard Gnodde, vice-chair of Goldman Sachs; and Yoël Zaoui, co-founder of advisory boutique Zaoui & Co. Rolly van Rappard, co-founder of private equity group CVC Capital Partners, is weighing a move, while Bernard Arnault’s son Frédéric is moving between Paris and Milan having taken the top job at LVMH-owned Loro Piana. They are just the tip of the iceberg. The flat tax scheme has attracted several thousand people, while more than 100,000 individuals, mainly Italians, have benefited from a scheme for those arriving from overseas that gives a 50 per cent reduction on taxable Italian income, with most moving to Milan. “The big market is people who are 45-70 years old,” said Gary Landesberg, co-founder of The Wilde, one of a new crop of London-style members’ clubs that have opened in the city in recent years, adding that “you’re not just talking about billionaires”. Nadim Nsouli, founder and chief executive of Inspired Education Group, said Dubai and Milan were the top destinations for the roughly 200 pupils out of a total of 4,500 at its UK private schools who have relocated overseas in the past few years. Of new joiners at its 10 schools in Italy, four of which are in Milan, 45 per cent are typically foreign nationals, with the largest cohorts coming from the UK, the US and France. While those who have quit London for Milan give various reasons for their moves, many speak of a combination of the “push” factor from the UK and the “pull” factors of Italy, with fiscal sweeteners only part of the equation. Citing the quality of life in the Italian city as a draw, one private equity executive who has made the switch said he “wouldn’t do this to move to Dubai”, where there is no personal income tax, and that “if Frankfurt had offered the same deal I would not have gone to Frankfurt”. With the UK recently raising the tax on carried interest — private equity managers’ profits on successful deals — from 28 per cent to an effective 34 per cent by treating it as trading income, Italy’s flat rate of 26 per cent has made it an attractive destination for PE professionals and venture capitalists who are not on the flat tax regime. As part of a wider European expansion, alternatives firms including CVC, Preservation Capital and Ares have been opening and expanding offices in Milan in recent years, joined by hedge funds, including Capstone Investment Advisors and Steve Cohen’s Point72 Asset Management. Private capital executives said they saw opportunities to invest in and lend to Italy’s abundance of family-owned mid-market businesses. This trend has given bulge-bracket banks such as Goldman Sachs added incentive to widen their own footprints in the city to service rich clients. Such moves come as international lenders have been shifting activity from London to Paris, Milan and Frankfurt to continue serving EU clients post-Brexit, after the UK lost so-called passporting rights. Some of those who have moved to Milan are part of the peripatetic super-rich for whom the Italian city is one of several places they might spend a few months a year. Others form part of a younger generation who are putting down roots. “Milan is a great city to live in and has amazing connectivity,” said John Nery, the 41-year-old managing partner at private equity firm Squircle Capital, who moved to Milan five years ago from Qatar. “Portofino is a two-hour drive; you can be having lunch on the terrace of Villa d’Este on Lake Como in 45 minutes; and in three hours you can be in St Moritz, Megève or Verbier.” The international newcomers have added depth and variety to Milan’s social scene, reflected in a clutch of new venues that cater to them. Before The Wilde opened its doors last year, international members club Casa Cipriani launched in Milan in 2022, while Soho House is developing an outpost in the city. Contemporary art gallery Thaddaeus Ropac is opening a space in the Palazzo Belgioioso this autumn, and Rocco Forte Hotels’ Carlton Milan is due to open in November. Some Milanese complain that the influx has made their city “less authentic” and “a little bit over the top”. One banker said tensions had arisen at his company because new arrivals from the UK were on London salaries, far higher than their local counterparts, and criticised the new members’ clubs as “not really the Italian way of doing business”. A second local dismissed the clubs as being full of bankers and private equity executives, and only existing for those who could not get into old-school Milanese gentlemen’s clubs such as the Clubino and the Circolo dell’Unione. Even those who are enamoured with Milan complain of poor air quality and few parks, and note that the city empties out at weekends and in August. And while Milan is having a moment, Italy is not the most thriving of global economies and cannot offer the same opportunities for ambitious young people as there are in places such as the US or the UAE. “It’s still very bureaucratic,” said Nsouli of Inspired Education Group, notably around hiring and labour laws. “The bureaucracy is one thing they need to address if they really want to become a global city.” Nowhere is the flow of newcomers more keenly felt than in the real estate market, where prices have been pushed up by people accustomed to Kensington, Notting Hill and Mayfair prices. Several suites at the Four Seasons and the Mandarin Oriental hotels in Milan’s historic centre have been occupied by financiers who relocated from London. Milan’s property scene has been struggling to satisfy demand for “trophy assets”, said Danilo Orlando, head of residential at estate agency Savills Italy. Purchase prices for 600 square metre plus penthouses in central locations with pool, gym and concierge start at $8mn-$10mn, according to Savills, while rents in Milan’s prime residential sector have risen more than 14 per cent over five years, against a 7 per cent increase in Rome. However, Milan remains far behind London, with an average price per square foot of €1,520 against €1,920 in the UK capital. The news is not all positive. Manfredi Catella, who as chief executive of developer Coima helped redevelop the former industrial Porta Nuova district into Milan’s most exclusive neighbourhood, was among six people placed under house arrest in July as part of a sprawling probe into Milan’s rapid real estate expansion. Although all six were released this month following an appeal, they and another 20 people, including mayor Giuseppe Sala, remain under investigation. Coima is redeveloping historical buildings in the city centre, including turning a block between the Mandarin Oriental and Bvlgari hotels into luxury residences and offices. Catella said internal checks had been carried out to confirm “the regularity” of the company’s actions and these could be “clearly represented in court”. Sala said in July he was “shocked” and that he “disavowed” the prosecutors’ interpretation of events. The legal developments are unlikely to stop the influx of newcomers and their need for housing. Marco Cerrato, a partner at law firm Maisto e Associati, said one client had difficulty finding a large house in the city “because Milan is made up of apartments”, so instead bought one an hour’s drive away in Lugano, Switzerland. But when it comes to the hotels, restaurants and other luxury services that the new arrivals desire, Cerrato believes the city is “fully equipped” because of the fashion and design contingents. Milan, he says, “was already ready”.",0.624300003051757,744.73,744.73,0.0,BUY,,
GS," Harriet AgnewandJosh Speroin London, andOrtenca AliajandSilvia Sciorilli Borrelliin Milan PublishedAugust 29 2025 Roula Khalaf, Editor of the FT, selects her favourite stories in this weekly newsletter. Walking down the cobbled streets of Milan’s trendy Brera district on the last day of March, one senior banking executive spotted three international removal trucks. “It was incredible,” he said of an influx of new residents in the city ahead of the end of the UK tax year on April 5. “There was an explosion of arrivals.” Italy’s welcoming tax regime has drawn throngs of wealthy newcomers to the country’s financial centre, bringing new strains to the city, particularly in a real estate market where demand far outstrips supply and that is now the focus of asprawling corruption investigation. But it has also given Milan a buzz some liken to London in the 1990s — with adolce vitatwist. Milan’s transformation has its roots in a series of 2016 tax breaks under Italy’s then prime minister Matteo Renzi, whose centre-left administration set out to reverse the country’s brain drain and lure wealthy foreigners. But the shift has gained momentum, particularly in the past 12 months after the UK’s decision to abolish its 226-year-old rules for non-domiciled residents, exposing their overseas assets to a 40 per cent inheritance tax, and their foreign income and gains to the wider British fiscal regime. At the same time, Italy has been rolling out the red carpet to the world’s wealthy. A new foreign resident — or a returning Italian who has lived abroad for at least nine years — can pay a flat tax of €200,000 a year on any foreign income and assets for up to 15 years, and be fully exempt from inheritance tax on foreign assets during that period. “A few years ago the only people that lived in Milan had known each other since they were children, it was very local,” said Lydia Forte, group director of food and beverage at Rocco Forte Hotels. “Now, there are a lot of people moving there who have no connections to Italy.” Those who have left London for Milan include Nassef Sawiris, Egypt’s richest man and co-owner of English football club Aston Villa; Richard Gnodde, vice-chair of Goldman Sachs; and Yoël Zaoui, co-founder of advisory boutique Zaoui & Co. Rolly van Rappard, co-founder of private equity group CVC Capital Partners, is weighing a move, while Bernard Arnault’s son Frédéric is moving between Paris and Milan having taken the top job at LVMH-owned Loro Piana. They are just the tip of the iceberg. The flat tax scheme has attracted several thousand people, while more than 100,000 individuals, mainly Italians, have benefited from a scheme for those arriving from overseas that gives a 50 per cent reduction on taxable Italian income, with most moving to Milan. “The big market is people who are 45-70 years old,” said Gary Landesberg, co-founder of The Wilde, one of a new crop of London-style members’ clubs that have opened in the city in recent years, adding that “you’re not just talking about billionaires”. Nadim Nsouli, founder and chief executive of Inspired Education Group, said Dubai and Milan were the top destinations for the roughly 200 pupils out of a total of 4,500 at its UK private schools who have relocated overseas in the past few years. Of new joiners at its 10 schools in Italy, four of which are in Milan, 45 per cent are typically foreign nationals, with the largest cohorts coming from the UK, the US and France. While those who have quit London for Milan give various reasons for their moves, many speak of a combination of the “push” factor from the UK and the “pull” factors of Italy, with fiscal sweeteners only part of the equation. Citing the quality of life in the Italian city as a draw, one private equity executive who has made the switch said he “wouldn’t do this to move to Dubai”, where there is no personal income tax, and that “if Frankfurt had offered the same deal I would not have gone to Frankfurt”. With the UK recently raising the tax on carried interest — private equity managers’ profits on successful deals — from 28 per cent to an effective 34 per cent by treating it as trading income, Italy’s flat rate of 26 per cent has made it an attractive destination for PE professionals and venture capitalists who are not on the flat tax regime. As part of a wider European expansion, alternatives firms including CVC, Preservation Capital and Ares have been opening and expanding offices in Milan in recent years, joined by hedge funds, including Capstone Investment Advisors and Steve Cohen’s Point72 Asset Management. Private capital executives said they saw opportunities to invest in and lend to Italy’s abundance of family-owned mid-market businesses. This trend has given bulge-bracket banks such as Goldman Sachs added incentive to widen their own footprints in the city to service rich clients. Such moves come as international lenders have been shifting activity from London to Paris, Milan and Frankfurt to continue serving EU clients post-Brexit, after the UK lost so-called passporting rights. Some of those who have moved to Milan are part of the peripatetic super-rich for whom the Italian city is one of several places they might spend a few months a year. Others form part of a younger generation who are putting down roots. “Milan is a great city to live in and has amazing connectivity,” said John Nery, the 41-year-old managing partner at private equity firm Squircle Capital, who moved to Milan five years ago from Qatar. “Portofino is a two-hour drive; you can be having lunch on the terrace of Villa d’Este on Lake Como in 45 minutes; and in three hours you can be in St Moritz, Megève or Verbier.” The international newcomers have added depth and variety to Milan’s social scene, reflected in a clutch of new venues that cater to them. Before The Wilde opened its doors last year, international members club Casa Cipriani launched in Milan in 2022, while Soho House is developing an outpost in the city. Contemporary art gallery Thaddaeus Ropac is opening a space in the Palazzo Belgioioso this autumn, and Rocco Forte Hotels’ Carlton Milan is due to open in November. Some Milanese complain that the influx has made their city “less authentic” and “a little bit over the top”. One banker said tensions had arisen at his company because new arrivals from the UK were on London salaries, far higher than their local counterparts, and criticised the new members’ clubs as “not really the Italian way of doing business”. A second local dismissed the clubs as being full of bankers and private equity executives, and only existing for those who could not get into old-school Milanese gentlemen’s clubs such as the Clubino and the Circolo dell’Unione. Even those who are enamoured with Milan complain of poor air quality and few parks, and note that the city empties out at weekends and in August. And while Milan is having a moment, Italy is not the most thriving of global economies and cannot offer the same opportunities for ambitious young people as there are in places such as the US or the UAE. “It’s still very bureaucratic,” said Nsouli of Inspired Education Group, notably around hiring and labour laws. “The bureaucracy is one thing they need to address if they really want to become a global city.” Nowhere is the flow of newcomers more keenly felt than in the real estate market, where prices have been pushed up by people accustomed to Kensington, Notting Hill and Mayfair prices. Several suites at the Four Seasons and the Mandarin Oriental hotels in Milan’s historic centre have been occupied by financiers who relocated from London. Milan’s property scene has been struggling to satisfy demand for “trophy assets”, said Danilo Orlando, head of residential at estate agency Savills Italy. Purchase prices for 600 square metre plus penthouses in central locations with pool, gym and concierge start at $8mn-$10mn, according to Savills, while rents in Milan’s prime residential sector have risen more than 14 per cent over five years, against a 7 per cent increase in Rome. However, Milan remains far behind London, with an average price per square foot of €1,520 against €1,920 in the UK capital. The news is not all positive. Manfredi Catella, who as chief executive of developer Coima helped redevelop the former industrial Porta Nuova district into Milan’s most exclusive neighbourhood, was among six people placed under house arrest in July as part of a sprawling probe into Milan’s rapid real estate expansion. Although all six were released this month following an appeal, they and another 20 people, including mayor Giuseppe Sala, remain under investigation. Coima is redeveloping historical buildings in the city centre, including turning a block between the Mandarin Oriental and Bvlgari hotels into luxury residences and offices. Catella said internal checks had been carried out to confirm “the regularity” of the company’s actions and these could be “clearly represented in court”. Sala said in July he was “shocked” and that he “disavowed” the prosecutors’ interpretation of events. The legal developments are unlikely to stop the influx of newcomers and their need for housing. Marco Cerrato, a partner at law firm Maisto e Associati, said one client had difficulty finding a large house in the city “because Milan is made up of apartments”, so instead bought one an hour’s drive away in Lugano, Switzerland. But when it comes to the hotels, restaurants and other luxury services that the new arrivals desire, Cerrato believes the city is “fully equipped” because of the fashion and design contingents. Milan, he says, “was already ready”.",0.624300003051757,744.73,744.73,0.0,BUY,,
META,"Monday - Friday, 6:00 - 7:00 PM ET In a Thursday interview with CNBC's Jim Cramer, Gap CEO Richard Dickson reviewed the apparel maker's recent quarter and addressed how tariffs will affect business.""There are things that you can control and there are things that you can't control,"" Dickson said. ""I think what we are representing is, the things that we can control we're doing really well. The team is doing a great job with our mitigation plans.""Gap shares fell in extended trading after it reported an earnings miss and said tariffs would cost the company more than originally projected. In a Thursday interview with CNBC'sJim Cramer,GapCEO Richard Dickson reviewed the apparel maker's recent quarter and addressed how tariffs will affect business.""There are things that you can control and there are things that you can't control,"" Dickson said. ""I think what we are representing is, the things that we can control we're doing really well. The team is doing a great job with our mitigation plans.""Gap — which owns Banana Republic, Old Navy, Athleta, as well as its namesake brand —postedmixed quarterly results Thursday after close, sending shares down in extended trading. The company reported a slight revenue miss, and itwarnedthat tariffs would impact profits more than originally expected.During its lastreport in May, Gap predicted tariffs would cost between $100 million and $150 million. But the company said it now estimates costs to be between $150 million and $175 million.Dickson said his company has been ""thoughtful on our adjustments to sourcing, manufacturing, assortments and other actions."" He said the overall quarter was solid, noting that the company managed another consecutive quarter of positive comparable sales.According to Dickson, investments in social media and advertising are paying off, saying Gap has become a ""powerful pop culture brand."" He pointed in particular to its newest denim ad featuring Katseye and Kelis's 2003 hit ""Milkshake,"" calling it one of the most iconic brand campaigns in the company's history that is seeing viral success on platforms like TikTok.He also said the ""unmute button"" has been the highest point of engagement on the company's website, which he said means consumers are ""connecting music with fashion.""Dickson highlighted improvement in Banana Republic, which had long been a laggard for the company. The quarter saw the brand's comparable sales rise 4%, far ahead of expectations of 0.2%, according to StreetAccount. Dickson called Banana Republic ""a sleeper in our portfolio.""""We've tightened up our assortment, we've refined our product esthetic, we've enhanced our marketing campaigns, we've improved our service levels, we've worked on fit and function,"" he said. ""We found the right price value equilibrium to drive consistency."" Jim Cramer's Guide to InvestingClick here to downloadJim Cramer's Guide to Investingat no cost to help you build long-term wealth and invest smarter. Click here to downloadJim Cramer's Guide to Investingat no cost to help you build long-term wealth and invest smarter. Sign up nowfor the CNBC Investing Club to follow Jim Cramer's every move in the market.DisclaimerQuestions for Cramer?Call Cramer: 1-800-743-CNBCWant to take a deep dive into Cramer's world? Hit him up!Mad Money Twitter-Jim Cramer Twitter-Facebook-InstagramQuestions, comments, suggestions for the ""Mad Money"" website? madcap@cnbc.com",-0.9646999835968012,751.28,738.85,-0.0165450963688637,SELL,,
META,"Meta said it is making temporary changes to its artificial intelligence chatbot policies for teenagers as lawmakers voice concerns about safety and inappropriate conversations.The social media giant tweaked AI settings for teenagers about subjects like self-harm, suicide, disordered eating and potentially inappropriate romantic conversations.Sen. Josh Hawley, R-Mo., said that he was launching an investigation into Meta following a damning Reuters report about the company's AI policies. Metaon Friday said it is making temporary changes to itsartificial intelligencechatbot policies related to teenagers as lawmakers voice concerns about safety and inappropriate conversations.The social media giant is now training its AI chatbots so that they do not generate responses to teenagers about subjects like self-harm, suicide, disordered eating and avoid potentially inappropriate romantic conversations, a Meta spokesperson confirmed.The company said AI chatbots will instead point teenagers to expert resources when appropriate.""As our community grows and technology evolves, we're continually learning about how young people may interact with these tools and strengthening our protections accordingly,"" the company said in a statement.Additionally, teenage users of Meta apps like Facebook and Instagram will only be able to access certain AI chatbots intended for educational and skill-development purposes.The company said it's unclear how long these temporary modifications will last, but they will begin rolling out over the next few weeks across the company's apps in English-speaking countries. The ""interim changes"" are part of the company's longer-term measures over teen safety.TechCrunchwas first to report the change.Last week, Sen.Josh Hawley, R-Mo., said that he waslaunching an investigationinto Meta following aReuters reportabout the company permitting its AI chatbots to engage in ""romantic"" and ""sensual"" conversations with teens and children. Read more CNBC tech newsAlibaba is developing a new AI chip — here's what we know so farTesla FSD turns off more U.S. consumers than it attracts, survey findsNvidia's top two mystery customers made up 39% of the chipmaker's Q2 revenueAI adoption linked to 13% decline in jobs for young U.S. workers, Stanford study reveals Alibaba is developing a new AI chip — here's what we know so farTesla FSD turns off more U.S. consumers than it attracts, survey findsNvidia's top two mystery customers made up 39% of the chipmaker's Q2 revenueAI adoption linked to 13% decline in jobs for young U.S. workers, Stanford study reveals The Reuters report described an internal Meta document that detailed permissible AI chatbot behaviors that staff and contract workers should take into account when developing and training the software.In one example, the document cited by Reuters said that a chatbot would be allowed to have a romantic conversation with an eight-year-old and could tell the minor that ""every inch of you is a masterpiece – a treasure I cherish deeply.""A Meta spokesperson told Reuters at the time that ""The examples and notes in question were and are erroneous and inconsistent with our policies, and have been removed.""Most recently, the nonprofit advocacy group Common Sense Media released a risk assessment of Meta AI on Thursday and said that it should not be used by anyone under the age of 18, because the ""system actively participates in planning dangerous activities, while dismissing legitimate requests for support,"" the nonprofit said in a statement.""This is not a system that needs improvement. It's a system that needs to be completely rebuilt with safety as the number-one priority, not an afterthought,"" said Common Sense Media CEO James Steyer in a statement. ""No teen should use Meta AI until its fundamental safety failures are addressed.""A separateReutersreport published on Friday found ""dozens"" of flirty AI chatbots based on celebrities like Taylor Swift, Scarlett Johansson, Anne Hathaway and Selena Gomez on Facebook, Instagram and WhatsApp.The report said that when prompted, the AI chatbots would generate ""photorealistic images of their namesakes posing in bathtubs or dressed in lingerie with their legs spread.""A Meta spokesperson told CNBC in a statement that ""the AI-generated imagery of public figures in compromising poses violates our rules.""""Like others, we permit the generation of images containing public figures, but our policies are intended to prohibit nude, intimate or sexually suggestive imagery,"" the Meta spokesperson said. ""Meta's AI Studio rules prohibit the direct impersonation of public figures.""WATCH:Is the A.I. trade overdone? ",-0.129800006747245,738.85,738.85,0.0,SELL,,
NDAQ,"Affirm reported earnings per share of 20 cents for the quarter, almost double what analysts expected.The company also reported better-than-expected revenue. Affirmshares rose 15% in extended trading on Thursday after the provider of buy now, pay later loans reported better-than-expected earnings and revenue for the fiscal fourth quarter.Here's how the company did versus LSEG consensus estimates:EPS:20 cents vs. 11 cents estimatedRevenue:$876 million vs. $837 million estimatedRevenueclimbed33% in the period from $659 million in the same quarter a year earlier. Gross merchandise volume rose 43% to $10.4 billion from $7.2 billion a year ago.Affirm reported net income of $69.2 million, or 20 cents a share, after recording a loss a year earlier of $45.1 million, or 14 cents a share.""This consistent execution led Affirm to achieve operating income profitability in FQ4'25 – right on the schedule we committed to a year ago,"" the company said in its shareholder letter.For the first quarter, Affirm said revenue will be between $855 million and $885 million, while gross merchandise volume will be $10.1 billion to 10.4 billion.Shares of Affirm were up 31% this year before the after-hours pop, topping the Nasdaq's 12% gain.Affirm, whichwent publicin 2021, faces growing competition in e-commerce. It has partnerships withAmazonandShopify, butWalmartrecently shifted to competitor Klarna, which isexpectedto go public in the near future. Last year, Affirm announced a deal withApple.WATCH:Affirm posts earnings and revenue beat",0.929499983787536,95.24,95.24,0.0,BUY,,
NDAQ,"XRP’s slow push into institutional finance just picked up another backer.  Data-focused blockchain firm Flare announced on Friday that Everything Blockchain Inc.(OTC: EBZT), a U.S.-listed company, has signed a memorandum of understanding to adopt its XRP finance(XRPFi)framework for corporate treasury yield.  The move comes months after Nasdaq-listed VivoPower International PLC(NASDAQ: VVPR)committed $100 million in XRP to Flare’s ecosystem, making EBZT only the second public company to do so.  The agreements mark early steps in Flare’s effort to turn XRP — historically a non-yielding asset — into a productive instrument for institutions.  At the center of the framework is Flare’s “FAssets” system, a trustless bridge that gives smart contract functionality to tokens like XRP and bitcoin. Combined with Firelight, Flare’s restaking layer, the setup lets companies convert XRP into FXRP and allocate it across decentralized lending, staking and liquidity protocols.  “XRP, now a roughly $150 billion asset, has been a cornerstone of digital finance for more than a decade, yet institutions have had few ways to make it productive,” said Hugo Philion, Flare’s co-founder and CEO.  “Flare changes that by enabling a compliant, on-chain, non-custodial yield framework designed for corporate treasuries. With VivoPower and now Everything Blockchain, public companies are validating that XRPFi is not just a concept but an emerging institutional standard,” he added.  EBZT framed its decision as part of a broader shift in how public companies treat blockchain assets.  “This is about unlocking the true financial utility of digital assets like XRP, not just as speculative holdings, but as yield-bearing instruments that can compound over time,” said Arthur Rozenberg, the company’s CEO. “Flare gives us the rails to do this in a way that meets the governance, security, and auditability standards required of public companies.”  For now, the XRPFi push remains small in dollar terms relative to bitcoin or ether-based treasury pilots.  But two listed companies publicly adopting the model in under a year gives XRP a new narrative: less about speculation, more about yield, and potentially a step toward more mainstream corporate balance sheets.  More For You XLM Declines 8% as Institutional Investors Retreat Amid Market Uncertainty XLM slid from $0.39 to $0.36 in a volatile 24-hour session, though institutional buyers helped the token rebound from intraday lows. What to know: About Contact",0.618399977684021,94.73,94.73,0.0,BUY,,
NDAQ,"XRP’s slow push into institutional finance just picked up another backer.  Data-focused blockchain firm Flare announced on Friday that Everything Blockchain Inc.(OTC: EBZT), a U.S.-listed company, has signed a memorandum of understanding to adopt its XRP finance(XRPFi)framework for corporate treasury yield.  The move comes months after Nasdaq-listed VivoPower International PLC(NASDAQ: VVPR)committed $100 million in XRP to Flare’s ecosystem, making EBZT only the second public company to do so.  The agreements mark early steps in Flare’s effort to turn XRP — historically a non-yielding asset — into a productive instrument for institutions.  At the center of the framework is Flare’s “FAssets” system, a trustless bridge that gives smart contract functionality to tokens like XRP and bitcoin. Combined with Firelight, Flare’s restaking layer, the setup lets companies convert XRP into FXRP and allocate it across decentralized lending, staking and liquidity protocols.  “XRP, now a roughly $150 billion asset, has been a cornerstone of digital finance for more than a decade, yet institutions have had few ways to make it productive,” said Hugo Philion, Flare’s co-founder and CEO.  “Flare changes that by enabling a compliant, on-chain, non-custodial yield framework designed for corporate treasuries. With VivoPower and now Everything Blockchain, public companies are validating that XRPFi is not just a concept but an emerging institutional standard,” he added.  EBZT framed its decision as part of a broader shift in how public companies treat blockchain assets.  “This is about unlocking the true financial utility of digital assets like XRP, not just as speculative holdings, but as yield-bearing instruments that can compound over time,” said Arthur Rozenberg, the company’s CEO. “Flare gives us the rails to do this in a way that meets the governance, security, and auditability standards required of public companies.”  For now, the XRPFi push remains small in dollar terms relative to bitcoin or ether-based treasury pilots.  But two listed companies publicly adopting the model in under a year gives XRP a new narrative: less about speculation, more about yield, and potentially a step toward more mainstream corporate balance sheets.  More For You XLM Declines 8% as Institutional Investors Retreat Amid Market Uncertainty XLM slid from $0.39 to $0.36 in a volatile 24-hour session, though institutional buyers helped the token rebound from intraday lows. What to know: About Contact",0.618399977684021,94.73,94.73,0.0,BUY,,
NOW,"An attempted rally in crypto earlier on Thursday was met by steady selling throughout the U.S. afternoon hours. After rising above $113,000 level at one point, bitcoinBTC$112,483.02retreated to $111,800 late in the session, down about 0.7% over the past 24 hours. The selling in ether(ETH)and XRPXRP$2.9715was a bit more sizable, with those tokens lower by 2.1% and 1.4%, respectively. Outperforming among the majors was Solana's SOL(SOL), which rose 3.1% over the past day. Quietly on the rise even as bitcoin struggled mightily over the past two weeks is gold. The yellow metal was higher by another 0.8% on Thursday to $3,477 per ounce. For the month of August, gold's outperformance is even more stark — a rise of nearly 4% as bitcoin slid 5.2%. At $3,477, gold now sits only a few dollars below its record high of $3,534 hit earlier this month on fears(now allayed)that Swiss gold bars would fall under punitive White House tariffs against Switzerland. For whatever reason, the macro developments — lower interest rates and weaker U.S. dollar — giving a boost to gold over the past weeks are failing to ignite a bid for digital gold, aka bitcoin. On tap for September appears to be the resumption of Federal Reserve rate cuts and one or possibly two new(likely dovish)Fed members appointed by President Trump. The year's final four months could get interesting.  Stephen is CoinDesk's managing editor for Markets. He previously served as managing editor at Seeking Alpha. A native of suburban Washington, D.C., Stephen went to the University of Pennsylvania's Wharton School, majoring in finance. He holds BTC above CoinDesk’s disclosure threshold of $1,000. More For You Polkadot's DOT Returns to $3.90 Support After Earlier Gain Support has formed in the $3.90-$3.91 zone, with resistance at $4.02. What to know:",-0.737800002098083,928.27,928.27,0.0,SELL,,
NOW,"An attempted rally in crypto earlier on Thursday was met by steady selling throughout the U.S. afternoon hours. After rising above $113,000 level at one point, bitcoinBTC$112,509.38retreated to $111,800 late in the session, down about 0.7% over the past 24 hours. The selling in ether(ETH)and XRPXRP$2.9701was a bit more sizable, with those tokens lower by 2.1% and 1.4%, respectively. Outperforming among the majors was Solana's SOL(SOL), which rose 3.1% over the past day. Quietly on the rise even as bitcoin struggled mightily over the past two weeks is gold. The yellow metal was higher by another 0.8% on Thursday to $3,477 per ounce. For the month of August, gold's outperformance is even more stark — a rise of nearly 4% as bitcoin slid 5.2%. At $3,477, gold now sits only a few dollars below its record high of $3,534 hit earlier this month on fears(now allayed)that Swiss gold bars would fall under punitive White House tariffs against Switzerland. For whatever reason, the macro developments — lower interest rates and weaker U.S. dollar — giving a boost to gold over the past weeks are failing to ignite a bid for digital gold, aka bitcoin. On tap for September appears to be the resumption of Federal Reserve rate cuts and one or possibly two new(likely dovish)Fed members appointed by President Trump. The year's final four months could get interesting.  Stephen is CoinDesk's managing editor for Markets. He previously served as managing editor at Seeking Alpha. A native of suburban Washington, D.C., Stephen went to the University of Pennsylvania's Wharton School, majoring in finance. He holds BTC above CoinDesk’s disclosure threshold of $1,000. More For You Polkadot's DOT Returns to $3.90 Support After Earlier Gain Support has formed in the $3.90-$3.91 zone, with resistance at $4.02. What to know:",-0.740999996662139,928.27,917.63,-0.01146218233919,SELL,,
NVDA,The chip is specifically for inferencing rather than training but Alibaba will still use semiconductors from other vendors like Nvidia.Alibaba said it would invest at least 380 billion Chinese yuan ($53.1 billion) in AI over the next three years.Chinese technology firms have focused on developing homegrown chips over the last few years amid rising geopolitical tensions between the U.S. and China.,0.440699994564056,174.28,174.28,0.0,BUY,,
